NAME	TITLE	SCORE	
UBE2E1	ubiquitin conjugating enzyme E2 E1 [Source:HGNC Symbol;Acc:HGNC:12477]	0.27687466	
CSMD1	CUB and Sushi multiple domains 1 [Source:HGNC Symbol;Acc:HGNC:14026]	0.2765284	
TXNDC5	thioredoxin domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21073]	0.2763184	
LCP1	lymphocyte cytosolic protein 1 [Source:HGNC Symbol;Acc:HGNC:6528]	0.2758229	
CRP	C-reactive protein [Source:HGNC Symbol;Acc:HGNC:2367]	0.2753977	
PRPSAP1	phosphoribosyl pyrophosphate synthetase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9466]	0.2753888	
LCAT	lecithin-cholesterol acyltransferase [Source:HGNC Symbol;Acc:HGNC:6522]	0.27531165	
ENO3	enolase 3 [Source:HGNC Symbol;Acc:HGNC:3354]	0.27508003	
LANCL1	LanC like glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:6508]	0.27496392	
TMPO	thymopoietin [Source:HGNC Symbol;Acc:HGNC:11875]	0.27445966	
FUT8	fucosyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:4019]	0.27441308	
CAMK2B	calcium/calmodulin dependent protein kinase II beta [Source:HGNC Symbol;Acc:HGNC:1461]	0.27429026	
VAPA	VAMP associated protein A [Source:HGNC Symbol;Acc:HGNC:12648]	0.27426437	
PTPN7	protein tyrosine phosphatase non-receptor type 7 [Source:HGNC Symbol;Acc:HGNC:9659]	0.27413067	
ARHGAP5	Rho GTPase activating protein 5 [Source:HGNC Symbol;Acc:HGNC:675]	0.2740703	
ARL6	ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210]	0.27372828	
GRB10	growth factor receptor bound protein 10 [Source:HGNC Symbol;Acc:HGNC:4564]	0.2736097	
FER	FER tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3655]	0.27335683	
SH3GL3	SH3 domain containing GRB2 like 3, endophilin A3 [Source:HGNC Symbol;Acc:HGNC:10832]	0.2733074	
GCKR	glucokinase regulator [Source:HGNC Symbol;Acc:HGNC:4196]	0.27312088	
DNAJC16	DnaJ heat shock protein family (Hsp40) member C16 [Source:HGNC Symbol;Acc:HGNC:29157]	0.27236414	
TK1	thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830]	0.2722292	
SPART	spartin [Source:HGNC Symbol;Acc:HGNC:18514]	0.27220055	
EIF4E2	eukaryotic translation initiation factor 4E family member 2 [Source:HGNC Symbol;Acc:HGNC:3293]	0.27217507	
MICU2	mitochondrial calcium uptake 2 [Source:HGNC Symbol;Acc:HGNC:31830]	0.27206734	
WWP1	WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:17004]	0.27182707	
OSTF1	osteoclast stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:8510]	0.27094048	
PTGES2	prostaglandin E synthase 2 [Source:HGNC Symbol;Acc:HGNC:17822]	0.27092928	
LDHA	lactate dehydrogenase A [Source:HGNC Symbol;Acc:HGNC:6535]	0.27081412	
FYN	FYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4037]	0.27073228	
PURA	purine rich element binding protein A [Source:HGNC Symbol;Acc:HGNC:9701]	0.27063644	
PPA1	inorganic pyrophosphatase 1 [Source:HGNC Symbol;Acc:HGNC:9226]	0.27062234	
USO1	USO1 vesicle transport factor [Source:HGNC Symbol;Acc:HGNC:30904]	0.27044746	
HRAS	HRas proto-oncogene, GTPase [Source:HGNC Symbol;Acc:HGNC:5173]	0.2700619	
CYP3A4	cytochrome P450 family 3 subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:2637]	0.2698698	
SMTN	smoothelin [Source:HGNC Symbol;Acc:HGNC:11126]	0.26979026	
SWAP70	switching B cell complex subunit SWAP70 [Source:HGNC Symbol;Acc:HGNC:17070]	0.26954922	
G3BP2	G3BP stress granule assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:30291]	0.26940224	
HEXIM1	HEXIM P-TEFb complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24953]	0.26920736	
SUN3	Sad1 and UNC84 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22429]	0.26870048	
PSME1	proteasome activator subunit 1 [Source:HGNC Symbol;Acc:HGNC:9568]	0.26856026	
GSS	glutathione synthetase [Source:HGNC Symbol;Acc:HGNC:4624]	0.26837745	
C2	complement C2 [Source:HGNC Symbol;Acc:HGNC:1248]	0.26829863	
PKP2	plakophilin 2 [Source:HGNC Symbol;Acc:HGNC:9024]	0.2681896	
PDXP	pyridoxal phosphatase [Source:HGNC Symbol;Acc:HGNC:30259]	0.2681613	
TRABD2A	TraB domain containing 2A [Source:HGNC Symbol;Acc:HGNC:27013]	0.26805252	
TYMP	thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]	0.2671824	
ATOX1	antioxidant 1 copper chaperone [Source:HGNC Symbol;Acc:HGNC:798]	0.26700237	
IRF6	interferon regulatory factor 6 [Source:HGNC Symbol;Acc:HGNC:6121]	0.26681054	
CAMK2D	calcium/calmodulin dependent protein kinase II delta [Source:HGNC Symbol;Acc:HGNC:1462]	0.26615265	
LGMN	legumain [Source:HGNC Symbol;Acc:HGNC:9472]	0.2659857	
PRKCI	protein kinase C iota [Source:HGNC Symbol;Acc:HGNC:9404]	0.2659331	
CLINT1	clathrin interactor 1 [Source:HGNC Symbol;Acc:HGNC:23186]	0.2656849	
ARFGAP1	ADP ribosylation factor GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:15852]	0.26498392	
SIGLEC14	sialic acid binding Ig like lectin 14 [Source:HGNC Symbol;Acc:HGNC:32926]	0.2649252	
PRSS1	serine protease 1 [Source:HGNC Symbol;Acc:HGNC:9475]	0.26457793	
RDX	radixin [Source:HGNC Symbol;Acc:HGNC:9944]	0.2643248	
ACTN2	actinin alpha 2 [Source:HGNC Symbol;Acc:HGNC:164]	0.26418987	
CNOT1	CCR4-NOT transcription complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7877]	0.26301876	
IMPDH1	inosine monophosphate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:6052]	0.26294497	
AMMECR1L	AMMECR1 like [Source:HGNC Symbol;Acc:HGNC:28658]	0.26282763	
ITIH4	inter-alpha-trypsin inhibitor heavy chain 4 [Source:HGNC Symbol;Acc:HGNC:6169]	0.26260334	
IL2RG	interleukin 2 receptor subunit gamma [Source:HGNC Symbol;Acc:HGNC:6010]	0.26212588	
FNDC4	fibronectin type III domain containing 4 [Source:HGNC Symbol;Acc:HGNC:20239]	0.26180583	
BOLA3	bolA family member 3 [Source:HGNC Symbol;Acc:HGNC:24415]	0.26177981	
PAWR	pro-apoptotic WT1 regulator [Source:HGNC Symbol;Acc:HGNC:8614]	0.26175195	
AGRN	agrin [Source:HGNC Symbol;Acc:HGNC:329]	0.26148903	
MAPK1	mitogen-activated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:6871]	0.2610539	
CD79A	CD79a molecule [Source:HGNC Symbol;Acc:HGNC:1698]	0.26098686	
SCGB2A1	secretoglobin family 2A member 1 [Source:HGNC Symbol;Acc:HGNC:7051]	0.26040843	
RBL2	RB transcriptional corepressor like 2 [Source:HGNC Symbol;Acc:HGNC:9894]	0.2603884	
MTRF1L	mitochondrial translation release factor 1 like [Source:HGNC Symbol;Acc:HGNC:21051]	0.2603884	
PGM1	phosphoglucomutase 1 [Source:HGNC Symbol;Acc:HGNC:8905]	0.26012772	
DLG4	discs large MAGUK scaffold protein 4 [Source:HGNC Symbol;Acc:HGNC:2903]	0.26000285	
WFDC2	WAP four-disulfide core domain 2 [Source:HGNC Symbol;Acc:HGNC:15939]	0.2598701	
GSTO1	glutathione S-transferase omega 1 [Source:HGNC Symbol;Acc:HGNC:13312]	0.2597713	
GOLM2	golgi membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:24892]	0.258977	
ADM	adrenomedullin [Source:HGNC Symbol;Acc:HGNC:259]	0.25890538	
PSMG3	proteasome assembly chaperone 3 [Source:HGNC Symbol;Acc:HGNC:22420]	0.25807908	
GLA	galactosidase alpha [Source:HGNC Symbol;Acc:HGNC:4296]	0.25794578	
CSNK1G2	casein kinase 1 gamma 2 [Source:HGNC Symbol;Acc:HGNC:2455]	0.25789723	
SERPIND1	serpin family D member 1 [Source:HGNC Symbol;Acc:HGNC:4838]	0.2576695	
SPA17	sperm autoantigenic protein 17 [Source:HGNC Symbol;Acc:HGNC:11210]	0.25759184	
RAF1	Raf-1 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:9829]	0.25735116	
HIBCH	3-hydroxyisobutyryl-CoA hydrolase [Source:HGNC Symbol;Acc:HGNC:4908]	0.25698885	
CYB561D1	cytochrome b561 family member D1 [Source:HGNC Symbol;Acc:HGNC:26804]	0.2563861	
EGF	epidermal growth factor [Source:HGNC Symbol;Acc:HGNC:3229]	0.2557443	
JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]	0.25565585	
CACYBP	calcyclin binding protein [Source:HGNC Symbol;Acc:HGNC:30423]	0.25522977	
EIF1AX	eukaryotic translation initiation factor 1A X-linked [Source:HGNC Symbol;Acc:HGNC:3250]	0.25445864	
FBXO3	F-box protein 3 [Source:HGNC Symbol;Acc:HGNC:13582]	0.2543056	
CAND1	cullin associated and neddylation dissociated 1 [Source:HGNC Symbol;Acc:HGNC:30688]	0.2536947	
NUCB1	nucleobindin 1 [Source:HGNC Symbol;Acc:HGNC:8043]	0.25352523	
PTGR1	prostaglandin reductase 1 [Source:HGNC Symbol;Acc:HGNC:18429]	0.25324336	
SNUPN	snurportin 1 [Source:HGNC Symbol;Acc:HGNC:14245]	0.25293836	
FGFBP3	fibroblast growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:23428]	0.252845	
PLOD3	procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 [Source:HGNC Symbol;Acc:HGNC:9083]	0.2525524	
TSSC4	tumor suppressing subtransferable candidate 4 [Source:HGNC Symbol;Acc:HGNC:12386]	0.25254497	
C14orf93	chromosome 14 open reading frame 93 [Source:HGNC Symbol;Acc:HGNC:20162]	0.25135875	
TOR1AIP1	torsin 1A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29456]	0.25131196	
DSG3	desmoglein 3 [Source:HGNC Symbol;Acc:HGNC:3050]	0.25107703	
AGO1	argonaute RISC component 1 [Source:HGNC Symbol;Acc:HGNC:3262]	0.2509045	
VAV3	vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]	0.25079298	
HOPX	HOP homeobox [Source:HGNC Symbol;Acc:HGNC:24961]	0.25018308	
RNASE6	ribonuclease A family member k6 [Source:HGNC Symbol;Acc:HGNC:10048]	0.24993162	
CBR3	carbonyl reductase 3 [Source:HGNC Symbol;Acc:HGNC:1549]	0.24991162	
TCF4	transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11634]	0.24963738	
DNAJB6	DnaJ heat shock protein family (Hsp40) member B6 [Source:HGNC Symbol;Acc:HGNC:14888]	0.24933863	
ANGPT1	angiopoietin 1 [Source:HGNC Symbol;Acc:HGNC:484]	0.249313	
TYK2	tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12440]	0.24922103	
ERP29	endoplasmic reticulum protein 29 [Source:HGNC Symbol;Acc:HGNC:13799]	0.24838732	
MMAB	metabolism of cobalamin associated B [Source:HGNC Symbol;Acc:HGNC:19331]	0.24810727	
JMJD6	jumonji domain containing 6, arginine demethylase and lysine hydroxylase [Source:HGNC Symbol;Acc:HGNC:19355]	0.24796864	
SH3GL2	SH3 domain containing GRB2 like 2, endophilin A1 [Source:HGNC Symbol;Acc:HGNC:10831]	0.2477104	
EIF3G	eukaryotic translation initiation factor 3 subunit G [Source:HGNC Symbol;Acc:HGNC:3274]	0.24752448	
WFDC1	WAP four-disulfide core domain 1 [Source:HGNC Symbol;Acc:HGNC:15466]	0.24736677	
MANF	mesencephalic astrocyte derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:15461]	0.24709693	
REXO2	RNA exonuclease 2 [Source:HGNC Symbol;Acc:HGNC:17851]	0.2470386	
TNFRSF1A	TNF receptor superfamily member 1A [Source:HGNC Symbol;Acc:HGNC:11916]	0.2470023	
ECI2	enoyl-CoA delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:14601]	0.24672103	
GHRL	ghrelin and obestatin prepropeptide [Source:HGNC Symbol;Acc:HGNC:18129]	0.2463864	
DBNL	drebrin like [Source:HGNC Symbol;Acc:HGNC:2696]	0.24627894	
SPACA3	sperm acrosome associated 3 [Source:HGNC Symbol;Acc:HGNC:16260]	0.24608357	
GP1BA	glycoprotein Ib platelet subunit alpha [Source:HGNC Symbol;Acc:HGNC:4439]	0.24601476	
DUT	deoxyuridine triphosphatase [Source:HGNC Symbol;Acc:HGNC:3078]	0.245722	
STIP1	stress induced phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11387]	0.24537781	
RPS3A	ribosomal protein S3A [Source:HGNC Symbol;Acc:HGNC:10421]	0.24508865	
COMMD9	COMM domain containing 9 [Source:HGNC Symbol;Acc:HGNC:25014]	0.24474314	
IL6	interleukin 6 [Source:HGNC Symbol;Acc:HGNC:6018]	0.24446414	
FGF16	fibroblast growth factor 16 [Source:HGNC Symbol;Acc:HGNC:3672]	0.244191	
MARK3	microtubule affinity regulating kinase 3 [Source:HGNC Symbol;Acc:HGNC:6897]	0.24412031	
YBX1	Y-box binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8014]	0.24403186	
HSPE1	heat shock protein family E (Hsp10) member 1 [Source:HGNC Symbol;Acc:HGNC:5269]	0.24392352	
PLOD2	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 [Source:HGNC Symbol;Acc:HGNC:9082]	0.24382493	
MAT2B	methionine adenosyltransferase 2 non-catalytic beta subunit [Source:HGNC Symbol;Acc:HGNC:6905]	0.24368185	
RPRD1B	regulation of nuclear pre-mRNA domain containing 1B [Source:HGNC Symbol;Acc:HGNC:16209]	0.24355078	
TBCE	tubulin folding cofactor E [Source:HGNC Symbol;Acc:HGNC:11582]	0.2434194	
FAM151A	family with sequence similarity 151 member A [Source:HGNC Symbol;Acc:HGNC:25032]	0.24341182	
C1orf226	chromosome 1 open reading frame 226 [Source:HGNC Symbol;Acc:HGNC:34351]	0.24335286	
TBL2	transducin beta like 2 [Source:HGNC Symbol;Acc:HGNC:11586]	0.24258745	
PGR	progesterone receptor [Source:HGNC Symbol;Acc:HGNC:8910]	0.24239406	
GLTPD2	glycolipid transfer protein domain containing 2 [Source:HGNC Symbol;Acc:HGNC:33756]	0.24228919	
L3MBTL2	L3MBTL histone methyl-lysine binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18594]	0.2415887	
CACNB4	calcium voltage-gated channel auxiliary subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:1404]	0.24158622	
AREG	amphiregulin [Source:HGNC Symbol;Acc:HGNC:651]	0.2415849	
APOBEC3G	apolipoprotein B mRNA editing enzyme catalytic subunit 3G [Source:HGNC Symbol;Acc:HGNC:17357]	0.24150062	
MAGEA6	MAGE family member A6 [Source:HGNC Symbol;Acc:HGNC:6804]	0.24144527	
TTL	tubulin tyrosine ligase [Source:HGNC Symbol;Acc:HGNC:21586]	0.24117859	
FLII	FLII actin remodeling protein [Source:HGNC Symbol;Acc:HGNC:3750]	0.24096929	
EXOSC8	exosome component 8 [Source:HGNC Symbol;Acc:HGNC:17035]	0.2406933	
MBD1	methyl-CpG binding domain protein 1 [Source:HGNC Symbol;Acc:HGNC:6916]	0.24018678	
MYO6	myosin VI [Source:HGNC Symbol;Acc:HGNC:7605]	0.24015374	
VCL	vinculin [Source:HGNC Symbol;Acc:HGNC:12665]	0.24002436	
MRPL21	mitochondrial ribosomal protein L21 [Source:HGNC Symbol;Acc:HGNC:14479]	0.23995188	
THG1L	tRNA-histidine guanylyltransferase 1 like [Source:HGNC Symbol;Acc:HGNC:26053]	0.23992306	
COLGALT1	collagen beta(1-O)galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26182]	0.23947941	
UBXN4	UBX domain protein 4 [Source:HGNC Symbol;Acc:HGNC:14860]	0.23927137	
DKK1	dickkopf WNT signaling pathway inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:2891]	0.23905972	
ATG4B	autophagy related 4B cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:20790]	0.2389579	
KIF3A	kinesin family member 3A [Source:HGNC Symbol;Acc:HGNC:6319]	0.23848721	
CAPNS1	calpain small subunit 1 [Source:HGNC Symbol;Acc:HGNC:1481]	0.2382548	
FH	fumarate hydratase [Source:HGNC Symbol;Acc:HGNC:3700]	0.23825358	
CUL4B	cullin 4B [Source:HGNC Symbol;Acc:HGNC:2555]	0.23824285	
CSMD2	CUB and Sushi multiple domains 2 [Source:HGNC Symbol;Acc:HGNC:19290]	0.2379999	
DEF6	DEF6 guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:2760]	0.23730287	
PPBP	pro-platelet basic protein [Source:HGNC Symbol;Acc:HGNC:9240]	0.23706211	
ACAT2	acetyl-CoA acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:94]	0.23653372	
SEZ6L2	seizure related 6 homolog like 2 [Source:HGNC Symbol;Acc:HGNC:30844]	0.23638178	
ECHS1	enoyl-CoA hydratase, short chain 1 [Source:HGNC Symbol;Acc:HGNC:3151]	0.2360233	
LAP3	leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]	0.23592676	
ANGPTL4	angiopoietin like 4 [Source:HGNC Symbol;Acc:HGNC:16039]	0.23582113	
AIFM1	apoptosis inducing factor mitochondria associated 1 [Source:HGNC Symbol;Acc:HGNC:8768]	0.23571807	
SYT11	synaptotagmin 11 [Source:HGNC Symbol;Acc:HGNC:19239]	0.2354483	
TNFRSF13C	TNF receptor superfamily member 13C [Source:HGNC Symbol;Acc:HGNC:17755]	0.23543297	
LSM1	LSM1 homolog, mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:20472]	0.23527157	
TNFRSF1B	TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]	0.2352688	
AIP	aryl hydrocarbon receptor interacting protein [Source:HGNC Symbol;Acc:HGNC:358]	0.23526573	
RMDN1	regulator of microtubule dynamics 1 [Source:HGNC Symbol;Acc:HGNC:24285]	0.23507592	
NME1	NME/NM23 nucleoside diphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:7849]	0.23487908	
LTB4R	leukotriene B4 receptor [Source:HGNC Symbol;Acc:HGNC:6713]	0.2347934	
NAA10	N-alpha-acetyltransferase 10, NatA catalytic subunit [Source:HGNC Symbol;Acc:HGNC:18704]	0.23455703	
ALDH5A1	aldehyde dehydrogenase 5 family member A1 [Source:HGNC Symbol;Acc:HGNC:408]	0.23408392	
UBQLN4	ubiquilin 4 [Source:HGNC Symbol;Acc:HGNC:1237]	0.23387764	
PPA2	inorganic pyrophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:28883]	0.2336195	
BMPR2	bone morphogenetic protein receptor type 2 [Source:HGNC Symbol;Acc:HGNC:1078]	0.233237	
ARHGEF10	Rho guanine nucleotide exchange factor 10 [Source:HGNC Symbol;Acc:HGNC:14103]	0.23319522	
SNRPD2	small nuclear ribonucleoprotein D2 polypeptide [Source:HGNC Symbol;Acc:HGNC:11159]	0.23292759	
AIF1L	allograft inflammatory factor 1 like [Source:HGNC Symbol;Acc:HGNC:28904]	0.23290218	
PSMB9	proteasome 20S subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]	0.23271385	
CRKL	CRK like proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2363]	0.2327034	
MAPK14	mitogen-activated protein kinase 14 [Source:HGNC Symbol;Acc:HGNC:6876]	0.23259628	
ARL1	ADP ribosylation factor like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:692]	0.23234965	
HSD17B10	hydroxysteroid 17-beta dehydrogenase 10 [Source:HGNC Symbol;Acc:HGNC:4800]	0.2322398	
YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta [Source:HGNC Symbol;Acc:HGNC:12853]	0.23196606	
MAP2K3	mitogen-activated protein kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6843]	0.23183697	
STX12	syntaxin 12 [Source:HGNC Symbol;Acc:HGNC:11430]	0.23179236	
GNPNAT1	glucosamine-phosphate N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:19980]	0.23171203	
PURB	purine rich element binding protein B [Source:HGNC Symbol;Acc:HGNC:9702]	0.23170017	
OXSM	3-oxoacyl-ACP synthase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26063]	0.23166768	
HSPA9	heat shock protein family A (Hsp70) member 9 [Source:HGNC Symbol;Acc:HGNC:5244]	0.23151898	
UBE3A	ubiquitin protein ligase E3A [Source:HGNC Symbol;Acc:HGNC:12496]	0.23097122	
UBE2G2	ubiquitin conjugating enzyme E2 G2 [Source:HGNC Symbol;Acc:HGNC:12483]	0.23095562	
PSMD4	proteasome 26S subunit ubiquitin receptor, non-ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9561]	0.23089926	
SUMO2	small ubiquitin like modifier 2 [Source:HGNC Symbol;Acc:HGNC:11125]	0.23086452	
UROS	uroporphyrinogen III synthase [Source:HGNC Symbol;Acc:HGNC:12592]	0.23055956	
SHMT1	serine hydroxymethyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10850]	0.22955534	
RAD51D	RAD51 paralog D [Source:HGNC Symbol;Acc:HGNC:9823]	0.22952646	
HDAC2	histone deacetylase 2 [Source:HGNC Symbol;Acc:HGNC:4853]	0.22948045	
ADGRF1	adhesion G protein-coupled receptor F1 [Source:HGNC Symbol;Acc:HGNC:18990]	0.22913937	
LMAN2L	lectin, mannose binding 2 like [Source:HGNC Symbol;Acc:HGNC:19263]	0.22899716	
LILRA3	leukocyte immunoglobulin like receptor A3 [Source:HGNC Symbol;Acc:HGNC:6604]	0.22886539	
FCN3	ficolin 3 [Source:HGNC Symbol;Acc:HGNC:3625]	0.22863981	
GAPDH	glyceraldehyde-3-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4141]	0.22814326	
BAG2	BAG cochaperone 2 [Source:HGNC Symbol;Acc:HGNC:938]	0.22806317	
SMAD2	SMAD family member 2 [Source:HGNC Symbol;Acc:HGNC:6768]	0.22804163	
ALPL	alkaline phosphatase, biomineralization associated [Source:HGNC Symbol;Acc:HGNC:438]	0.2280366	
ENGASE	endo-beta-N-acetylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:24622]	0.22802973	
SMURF1	SMAD specific E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:16807]	0.22783871	
GPI	glucose-6-phosphate isomerase [Source:HGNC Symbol;Acc:HGNC:4458]	0.22762516	
SOS1	SOS Ras/Rac guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:11187]	0.2275854	
TXLNA	taxilin alpha [Source:HGNC Symbol;Acc:HGNC:30685]	0.22753319	
PPT1	palmitoyl-protein thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:9325]	0.22751836	
SELP	selectin P [Source:HGNC Symbol;Acc:HGNC:10721]	0.22718424	
G3BP1	G3BP stress granule assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30292]	0.22694041	
OAZ1	ornithine decarboxylase antizyme 1 [Source:HGNC Symbol;Acc:HGNC:8095]	0.22673832	
PMEPA1	prostate transmembrane protein, androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:14107]	0.22647849	
FADD	Fas associated via death domain [Source:HGNC Symbol;Acc:HGNC:3573]	0.22644937	
SNX8	sorting nexin 8 [Source:HGNC Symbol;Acc:HGNC:14972]	0.22644858	
PLCG2	phospholipase C gamma 2 [Source:HGNC Symbol;Acc:HGNC:9066]	0.22633561	
NFKB1	nuclear factor kappa B subunit 1 [Source:HGNC Symbol;Acc:HGNC:7794]	0.22559857	
TOPBP1	DNA topoisomerase II binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17008]	0.22547881	
VPS4A	vacuolar protein sorting 4 homolog A [Source:HGNC Symbol;Acc:HGNC:13488]	0.22533588	
CCL5	C-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10632]	0.2252652	
LY6G6C	lymphocyte antigen 6 family member G6C [Source:HGNC Symbol;Acc:HGNC:13936]	0.2252566	
FOXJ2	forkhead box J2 [Source:HGNC Symbol;Acc:HGNC:24818]	0.2252389	
UGT2A1	UDP glucuronosyltransferase family 2 member A1 complex locus [Source:HGNC Symbol;Acc:HGNC:12542]	0.22520928	
COTL1	coactosin like F-actin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:18304]	0.22479193	
HAAO	3-hydroxyanthranilate 3,4-dioxygenase [Source:HGNC Symbol;Acc:HGNC:4796]	0.22464225	
FABP4	fatty acid binding protein 4 [Source:HGNC Symbol;Acc:HGNC:3559]	0.22445592	
DDAH1	dimethylarginine dimethylaminohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:2715]	0.22389753	
SBDS	SBDS ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:19440]	0.22382306	
CPB2	carboxypeptidase B2 [Source:HGNC Symbol;Acc:HGNC:2300]	0.22335686	
CHST1	carbohydrate sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:1969]	0.22321618	
PACSIN1	protein kinase C and casein kinase substrate in neurons 1 [Source:HGNC Symbol;Acc:HGNC:8570]	0.22298859	
WSCD2	WSC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29117]	0.2227986	
CEMIP2	cell migration inducing hyaluronidase 2 [Source:HGNC Symbol;Acc:HGNC:11869]	0.22250864	
AHSA1	activator of HSP90 ATPase activity 1 [Source:HGNC Symbol;Acc:HGNC:1189]	0.22242974	
CD5L	CD5 molecule like [Source:HGNC Symbol;Acc:HGNC:1690]	0.22212653	
UBE2C	ubiquitin conjugating enzyme E2 C [Source:HGNC Symbol;Acc:HGNC:15937]	0.22201537	
S100A12	S100 calcium binding protein A12 [Source:HGNC Symbol;Acc:HGNC:10489]	0.22184451	
SSU72	SSU72 homolog, RNA polymerase II CTD phosphatase [Source:HGNC Symbol;Acc:HGNC:25016]	0.22179134	
PSIP1	PC4 and SRSF1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9527]	0.22178222	
GCDH	glutaryl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4189]	0.2214621	
SCGB1D2	secretoglobin family 1D member 2 [Source:HGNC Symbol;Acc:HGNC:18396]	0.22133313	
SCO2	synthesis of cytochrome C oxidase 2 [Source:HGNC Symbol;Acc:HGNC:10604]	0.22116223	
EIF2B1	eukaryotic translation initiation factor 2B subunit alpha [Source:HGNC Symbol;Acc:HGNC:3257]	0.22090293	
ADH6	alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:HGNC:255]	0.22052777	
B4GALT7	beta-1,4-galactosyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:930]	0.22043882	
STX7	syntaxin 7 [Source:HGNC Symbol;Acc:HGNC:11442]	0.22020112	
NAP1L2	nucleosome assembly protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:7638]	0.22013023	
LRIG1	leucine rich repeats and immunoglobulin like domains 1 [Source:HGNC Symbol;Acc:HGNC:17360]	0.21987674	
