NAME	TITLE	SCORE	
DNAJB6	DnaJ heat shock protein family (Hsp40) member B6 [Source:HGNC Symbol;Acc:HGNC:14888]	0.20980586	
C1S	complement C1s [Source:HGNC Symbol;Acc:HGNC:1247]	0.20970704	
ENGASE	endo-beta-N-acetylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:24622]	0.20969245	
KPNA2	karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395]	0.2095659	
RDH16	retinol dehydrogenase 16 [Source:HGNC Symbol;Acc:HGNC:29674]	0.20855041	
FGF16	fibroblast growth factor 16 [Source:HGNC Symbol;Acc:HGNC:3672]	0.20839413	
ARFGAP1	ADP ribosylation factor GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:15852]	0.20815378	
ALPL	alkaline phosphatase, biomineralization associated [Source:HGNC Symbol;Acc:HGNC:438]	0.20802216	
ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:2721]	0.20762628	
STAU2	staufen double-stranded RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:11371]	0.20750608	
PAICS	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase [Source:HGNC Symbol;Acc:HGNC:8587]	0.20748037	
ROCK2	Rho associated coiled-coil containing protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:10252]	0.20737197	
CGB2	chorionic gonadotropin subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:16722]	0.206616	
PRKCQ	protein kinase C theta [Source:HGNC Symbol;Acc:HGNC:9410]	0.20649414	
CHST1	carbohydrate sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:1969]	0.206382	
COTL1	coactosin like F-actin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:18304]	0.20609806	
SNX8	sorting nexin 8 [Source:HGNC Symbol;Acc:HGNC:14972]	0.20578505	
LGMN	legumain [Source:HGNC Symbol;Acc:HGNC:9472]	0.20569813	
MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:7434]	0.20542541	
C14orf93	chromosome 14 open reading frame 93 [Source:HGNC Symbol;Acc:HGNC:20162]	0.20537084	
EIF3G	eukaryotic translation initiation factor 3 subunit G [Source:NCBI gene;Acc:8666]	0.20530516	
RAP1GDS1	Rap1 GTPase-GDP dissociation stimulator 1 [Source:HGNC Symbol;Acc:HGNC:9859]	0.20504163	
SERPINA1	serpin family A member 1 [Source:HGNC Symbol;Acc:HGNC:8941]	0.20492105	
B4GALT1	beta-1,4-galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:924]	0.20461681	
SPTLC1	serine palmitoyltransferase long chain base subunit 1 [Source:HGNC Symbol;Acc:HGNC:11277]	0.20454423	
EFNB3	ephrin B3 [Source:HGNC Symbol;Acc:HGNC:3228]	0.20436059	
APOBEC3G	apolipoprotein B mRNA editing enzyme catalytic subunit 3G [Source:HGNC Symbol;Acc:HGNC:17357]	0.20434089	
TOR1AIP2	torsin 1A interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24055]	0.20428014	
ITIH4	inter-alpha-trypsin inhibitor heavy chain 4 [Source:HGNC Symbol;Acc:HGNC:6169]	0.20417069	
APCS	amyloid P component, serum [Source:HGNC Symbol;Acc:HGNC:584]	0.20416716	
CHST12	carbohydrate sulfotransferase 12 [Source:HGNC Symbol;Acc:HGNC:17423]	0.204054	
COLGALT1	collagen beta(1-O)galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26182]	0.20394091	
ART4	ADP-ribosyltransferase 4 (Dombrock blood group) [Source:HGNC Symbol;Acc:HGNC:726]	0.2032588	
CTSK	cathepsin K [Source:HGNC Symbol;Acc:HGNC:2536]	0.2031985	
KRT7	keratin 7 [Source:HGNC Symbol;Acc:HGNC:6445]	0.2027686	
CBR3	carbonyl reductase 3 [Source:HGNC Symbol;Acc:HGNC:1549]	0.2026683	
IDE	insulin degrading enzyme [Source:HGNC Symbol;Acc:HGNC:5381]	0.20243299	
NAB2	NGFI-A binding protein 2 [Source:HGNC Symbol;Acc:HGNC:7627]	0.20240462	
BRSK2	BR serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:11405]	0.20210555	
IMPDH2	inosine monophosphate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6053]	0.2020126	
NUDT5	nudix hydrolase 5 [Source:HGNC Symbol;Acc:HGNC:8052]	0.20180078	
VSIG2	V-set and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17149]	0.20162788	
KIF3A	kinesin family member 3A [Source:HGNC Symbol;Acc:HGNC:6319]	0.20156458	
IGFBP4	insulin like growth factor binding protein 4 [Source:HGNC Symbol;Acc:HGNC:5473]	0.20134029	
CARS	cysteinyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:1493]	0.20126379	
TBCE	tubulin folding cofactor E [Source:HGNC Symbol;Acc:HGNC:11582]	0.20117074	
SEC13	SEC13 homolog, nuclear pore and COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10697]	0.20068486	
PDRG1	p53 and DNA damage regulated 1 [Source:HGNC Symbol;Acc:HGNC:16119]	0.20062475	
AIFM1	apoptosis inducing factor mitochondria associated 1 [Source:HGNC Symbol;Acc:HGNC:8768]	0.20000347	
FASN	fatty acid synthase [Source:HGNC Symbol;Acc:HGNC:3594]	0.19980912	
S100A13	S100 calcium binding protein A13 [Source:HGNC Symbol;Acc:HGNC:10490]	0.19979718	
SMOC1	SPARC related modular calcium binding 1 [Source:HGNC Symbol;Acc:HGNC:20318]	0.19974579	
CD79A	CD79a molecule [Source:HGNC Symbol;Acc:HGNC:1698]	0.19970064	
PDXK	pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]	0.19961824	
LRRC32	leucine rich repeat containing 32 [Source:HGNC Symbol;Acc:HGNC:4161]	0.19960289	
TCN2	transcobalamin 2 [Source:HGNC Symbol;Acc:HGNC:11653]	0.19948985	
FABP4	fatty acid binding protein 4 [Source:HGNC Symbol;Acc:HGNC:3559]	0.1994418	
PTPN7	protein tyrosine phosphatase non-receptor type 7 [Source:HGNC Symbol;Acc:HGNC:9659]	0.19926289	
TMX3	thioredoxin related transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:24718]	0.19884495	
SH3GL3	SH3 domain containing GRB2 like 3, endophilin A3 [Source:HGNC Symbol;Acc:HGNC:10832]	0.19878964	
PTN	pleiotrophin [Source:HGNC Symbol;Acc:HGNC:9630]	0.19856262	
CALCB	calcitonin related polypeptide beta [Source:HGNC Symbol;Acc:HGNC:1438]	0.19815327	
SIAE	sialic acid acetylesterase [Source:HGNC Symbol;Acc:HGNC:18187]	0.19788449	
HTRA2	HtrA serine peptidase 2 [Source:HGNC Symbol;Acc:HGNC:14348]	0.19766362	
NFE2L1	nuclear factor, erythroid 2 like 1 [Source:HGNC Symbol;Acc:HGNC:7781]	0.19741899	
NUDT9	nudix hydrolase 9 [Source:HGNC Symbol;Acc:HGNC:8056]	0.19732068	
IL6	interleukin 6 [Source:HGNC Symbol;Acc:HGNC:6018]	0.1968014	
WNK3	WNK lysine deficient protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:14543]	0.19661306	
MAP2K1	mitogen-activated protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6840]	0.19648813	
PLAUR	plasminogen activator, urokinase receptor [Source:HGNC Symbol;Acc:HGNC:9053]	0.19639689	
NTN1	netrin 1 [Source:HGNC Symbol;Acc:HGNC:8029]	0.19623631	
TOR1AIP1	torsin 1A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29456]	0.1960488	
DKK2	dickkopf WNT signaling pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:2892]	0.19602977	
GCH1	GTP cyclohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:4193]	0.1958443	
TMPO	thymopoietin [Source:HGNC Symbol;Acc:HGNC:11875]	0.19558588	
UBE2C	ubiquitin conjugating enzyme E2 C [Source:HGNC Symbol;Acc:HGNC:15937]	0.19502233	
NRXN1	neurexin 1 [Source:HGNC Symbol;Acc:HGNC:8008]	0.19462076	
MMP16	matrix metallopeptidase 16 [Source:HGNC Symbol;Acc:HGNC:7162]	0.19436364	
DCUN1D5	defective in cullin neddylation 1 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28409]	0.19426754	
HMGN1	high mobility group nucleosome binding domain 1 [Source:HGNC Symbol;Acc:HGNC:4984]	0.1937456	
METAP2	methionyl aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:16672]	0.19369951	
ID1	inhibitor of DNA binding 1, HLH protein [Source:HGNC Symbol;Acc:HGNC:5360]	0.19360574	
MTRF1L	mitochondrial translational release factor 1 like [Source:HGNC Symbol;Acc:HGNC:21051]	0.19341022	
AC027237.1	kinesin family member 23 [Source:NCBI gene;Acc:9493]	0.19332866	
NME1	NME/NM23 nucleoside diphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:7849]	0.19327359	
HDAC2	histone deacetylase 2 [Source:HGNC Symbol;Acc:HGNC:4853]	0.19317012	
TSSC4	tumor suppressing subtransferable candidate 4 [Source:HGNC Symbol;Acc:HGNC:12386]	0.19310477	
PMVK	phosphomevalonate kinase [Source:HGNC Symbol;Acc:HGNC:9141]	0.19305469	
NUDC	nuclear distribution C, dynein complex regulator [Source:HGNC Symbol;Acc:HGNC:8045]	0.19241957	
NMT2	N-myristoyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:7858]	0.1922717	
CDC34	cell division cycle 34 [Source:HGNC Symbol;Acc:HGNC:1734]	0.19204557	
TDGF1	teratocarcinoma-derived growth factor 1 [Source:HGNC Symbol;Acc:HGNC:11701]	0.19120988	
FGL1	fibrinogen like 1 [Source:HGNC Symbol;Acc:HGNC:3695]	0.19108157	
CRYZ	crystallin zeta [Source:HGNC Symbol;Acc:HGNC:2419]	0.19107787	
MFAP4	microfibril associated protein 4 [Source:HGNC Symbol;Acc:HGNC:7035]	0.19100592	
COL4A3BP	collagen type IV alpha 3 binding protein [Source:HGNC Symbol;Acc:HGNC:2205]	0.1908769	
NAA10	N(alpha)-acetyltransferase 10, NatA catalytic subunit [Source:HGNC Symbol;Acc:HGNC:18704]	0.19074264	
IBSP	integrin binding sialoprotein [Source:HGNC Symbol;Acc:HGNC:5341]	0.19057527	
IL26	interleukin 26 [Source:HGNC Symbol;Acc:HGNC:17119]	0.19040331	
PCDH8	protocadherin 8 [Source:HGNC Symbol;Acc:HGNC:8660]	0.19012946	
UGDH	UDP-glucose 6-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12525]	0.18999086	
GNPTG	N-acetylglucosamine-1-phosphate transferase subunit gamma [Source:HGNC Symbol;Acc:HGNC:23026]	0.18994205	
PDE1A	phosphodiesterase 1A [Source:HGNC Symbol;Acc:HGNC:8774]	0.18965966	
NAP1L2	nucleosome assembly protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:7638]	0.18938273	
PRKAR2A	protein kinase cAMP-dependent type II regulatory subunit alpha [Source:HGNC Symbol;Acc:HGNC:9391]	0.18918996	
G3BP2	G3BP stress granule assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:30291]	0.18914716	
KLC1	kinesin light chain 1 [Source:HGNC Symbol;Acc:HGNC:6387]	0.18905528	
IFNA10	interferon alpha 10 [Source:HGNC Symbol;Acc:HGNC:5418]	0.18886945	
TNFRSF1B	TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]	0.1887436	
SERPINH1	serpin family H member 1 [Source:HGNC Symbol;Acc:HGNC:1546]	0.1882094	
MYCT1	MYC target 1 [Source:HGNC Symbol;Acc:HGNC:23172]	0.18806057	
DNAJB12	DnaJ heat shock protein family (Hsp40) member B12 [Source:HGNC Symbol;Acc:HGNC:14891]	0.18787427	
GP1BA	glycoprotein Ib platelet subunit alpha [Source:HGNC Symbol;Acc:HGNC:4439]	0.18784392	
SRI	sorcin [Source:HGNC Symbol;Acc:HGNC:11292]	0.1877839	
GPC1	glypican 1 [Source:HGNC Symbol;Acc:HGNC:4449]	0.1874804	
UGP2	UDP-glucose pyrophosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:12527]	0.18746784	
RIDA	reactive intermediate imine deaminase A homolog [Source:HGNC Symbol;Acc:HGNC:16897]	0.1873669	
PROS1	protein S [Source:HGNC Symbol;Acc:HGNC:9456]	0.18725784	
GLTPD2	glycolipid transfer protein domain containing 2 [Source:HGNC Symbol;Acc:HGNC:33756]	0.18707903	
TREML1	triggering receptor expressed on myeloid cells like 1 [Source:HGNC Symbol;Acc:HGNC:20434]	0.18697734	
TP53I13	tumor protein p53 inducible protein 13 [Source:HGNC Symbol;Acc:HGNC:25102]	0.18697137	
CACYBP	calcyclin binding protein [Source:HGNC Symbol;Acc:HGNC:30423]	0.18687555	
SH3GL2	SH3 domain containing GRB2 like 2, endophilin A1 [Source:HGNC Symbol;Acc:HGNC:10831]	0.18684715	
NCR3LG1	natural killer cell cytotoxicity receptor 3 ligand 1 [Source:HGNC Symbol;Acc:HGNC:42400]	0.18680733	
ADM	adrenomedullin [Source:HGNC Symbol;Acc:HGNC:259]	0.18664868	
ARHGAP1	Rho GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:673]	0.1866113	
COL6A1	collagen type VI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2211]	0.1863746	
FOXO3	forkhead box O3 [Source:HGNC Symbol;Acc:HGNC:3821]	0.18635176	
CCPG1	cell cycle progression 1 [Source:HGNC Symbol;Acc:HGNC:24227]	0.1861658	
SPA17	sperm autoantigenic protein 17 [Source:HGNC Symbol;Acc:HGNC:11210]	0.18615837	
FGF7	fibroblast growth factor 7 [Source:HGNC Symbol;Acc:HGNC:3685]	0.18595703	
EIF4E2	eukaryotic translation initiation factor 4E family member 2 [Source:HGNC Symbol;Acc:HGNC:3293]	0.18589072	
NEFL	neurofilament light [Source:HGNC Symbol;Acc:HGNC:7739]	0.18585928	
MPP6	membrane palmitoylated protein 6 [Source:HGNC Symbol;Acc:HGNC:18167]	0.18580543	
RPS4X	ribosomal protein S4 X-linked [Source:HGNC Symbol;Acc:HGNC:10424]	0.18548298	
MRPL55	mitochondrial ribosomal protein L55 [Source:HGNC Symbol;Acc:HGNC:16686]	0.18505631	
CDC42BPB	CDC42 binding protein kinase beta [Source:HGNC Symbol;Acc:HGNC:1738]	0.18476559	
HS6ST2	heparan sulfate 6-O-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:19133]	0.18465985	
PGR	progesterone receptor [Source:HGNC Symbol;Acc:HGNC:8910]	0.1844976	
SHC1	SHC adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:10840]	0.1840648	
CEMIP2	cell migration inducing hyaluronidase 2 [Source:HGNC Symbol;Acc:HGNC:11869]	0.183986	
NID2	nidogen 2 [Source:HGNC Symbol;Acc:HGNC:13389]	0.18382317	
PPBP	pro-platelet basic protein [Source:HGNC Symbol;Acc:HGNC:9240]	0.18381868	
STIP1	stress induced phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11387]	0.18377972	
RNF41	ring finger protein 41 [Source:HGNC Symbol;Acc:HGNC:18401]	0.18357264	
SIGLEC7	sialic acid binding Ig like lectin 7 [Source:HGNC Symbol;Acc:HGNC:10876]	0.18341197	
COPS2	COP9 signalosome subunit 2 [Source:HGNC Symbol;Acc:HGNC:30747]	0.18335736	
C5	complement C5 [Source:HGNC Symbol;Acc:HGNC:1331]	0.18335241	
HSPE1	heat shock protein family E (Hsp10) member 1 [Source:HGNC Symbol;Acc:HGNC:5269]	0.18330154	
STAR	steroidogenic acute regulatory protein [Source:HGNC Symbol;Acc:HGNC:11359]	0.18311451	
CD226	CD226 molecule [Source:HGNC Symbol;Acc:HGNC:16961]	0.18308201	
MAGEA10	MAGE family member A10 [Source:HGNC Symbol;Acc:HGNC:6797]	0.18293484	
CCL5	C-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10632]	0.18292776	
HSP90AB1	heat shock protein 90 alpha family class B member 1 [Source:HGNC Symbol;Acc:HGNC:5258]	0.18279728	
PPP3R1	protein phosphatase 3 regulatory subunit B, alpha [Source:HGNC Symbol;Acc:HGNC:9317]	0.18279657	
UBE3A	ubiquitin protein ligase E3A [Source:HGNC Symbol;Acc:HGNC:12496]	0.1827138	
MBD1	methyl-CpG binding domain protein 1 [Source:HGNC Symbol;Acc:HGNC:6916]	0.1827009	
ARHGEF25	Rho guanine nucleotide exchange factor 25 [Source:HGNC Symbol;Acc:HGNC:30275]	0.18240167	
IL22RA1	interleukin 22 receptor subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:13700]	0.182394	
PCYOX1L	prenylcysteine oxidase 1 like [Source:HGNC Symbol;Acc:HGNC:28477]	0.18237983	
PCDHGA12	protocadherin gamma subfamily A, 12 [Source:HGNC Symbol;Acc:HGNC:8699]	0.1821476	
FCN3	ficolin 3 [Source:HGNC Symbol;Acc:HGNC:3625]	0.18182303	
LIN7B	lin-7 homolog B, crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:17788]	0.18144044	
BCL2A1	BCL2 related protein A1 [Source:HGNC Symbol;Acc:HGNC:991]	0.18137449	
RPS19	ribosomal protein S19 [Source:HGNC Symbol;Acc:HGNC:10402]	0.18134886	
IL3	interleukin 3 [Source:HGNC Symbol;Acc:HGNC:6011]	0.18126401	
SLAMF6	SLAM family member 6 [Source:HGNC Symbol;Acc:HGNC:21392]	0.18122582	
ZFAND5	zinc finger AN1-type containing 5 [Source:HGNC Symbol;Acc:HGNC:13008]	0.18101986	
ADK	adenosine kinase [Source:HGNC Symbol;Acc:HGNC:257]	0.18100046	
GMPS	guanine monophosphate synthase [Source:HGNC Symbol;Acc:HGNC:4378]	0.18089497	
COX6C	cytochrome c oxidase subunit 6C [Source:HGNC Symbol;Acc:HGNC:2285]	0.18080725	
MIOX	myo-inositol oxygenase [Source:HGNC Symbol;Acc:HGNC:14522]	0.1805586	
GUSB	glucuronidase beta [Source:HGNC Symbol;Acc:HGNC:4696]	0.18044156	
WSCD2	WSC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29117]	0.17988427	
GNLY	granulysin [Source:HGNC Symbol;Acc:HGNC:4414]	0.17959408	
ALKBH3	alkB homolog 3, alpha-ketoglutaratedependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:30141]	0.17949237	
TMCC3	transmembrane and coiled-coil domain family 3 [Source:HGNC Symbol;Acc:HGNC:29199]	0.17936088	
TACSTD2	tumor associated calcium signal transducer 2 [Source:HGNC Symbol;Acc:HGNC:11530]	0.17903884	
MED4	mediator complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:17903]	0.17872544	
RPS7	ribosomal protein S7 [Source:HGNC Symbol;Acc:HGNC:10440]	0.17843215	
DNAJB14	DnaJ heat shock protein family (Hsp40) member B14 [Source:HGNC Symbol;Acc:HGNC:25881]	0.17841282	
PRTN3	proteinase 3 [Source:HGNC Symbol;Acc:HGNC:9495]	0.17799443	
DECR2	2,4-dienoyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:2754]	0.17781916	
SLC35G2	solute carrier family 35 member G2 [Source:HGNC Symbol;Acc:HGNC:28480]	0.1777009	
APOB	apolipoprotein B [Source:HGNC Symbol;Acc:HGNC:603]	0.17757897	
UCN3	urocortin 3 [Source:HGNC Symbol;Acc:HGNC:17781]	0.17746432	
AC069503.2	novel transcript	0.17727655	
DNAJB1	DnaJ heat shock protein family (Hsp40) member B1 [Source:HGNC Symbol;Acc:HGNC:5270]	0.17710768	
SRSF7	serine and arginine rich splicing factor 7 [Source:HGNC Symbol;Acc:HGNC:10789]	0.17701851	
KPNA4	karyopherin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6397]	0.17687194	
GKN1	gastrokine 1 [Source:HGNC Symbol;Acc:HGNC:23217]	0.17674756	
ARHGAP25	Rho GTPase activating protein 25 [Source:HGNC Symbol;Acc:HGNC:28951]	0.1766457	
PDXP	pyridoxal phosphatase [Source:HGNC Symbol;Acc:HGNC:30259]	0.17660144	
CCL7	C-C motif chemokine ligand 7 [Source:HGNC Symbol;Acc:HGNC:10634]	0.17649254	
VAMP3	vesicle associated membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:12644]	0.17641164	
FAHD1	fumarylacetoacetate hydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14169]	0.17622487	
CCL14	C-C motif chemokine ligand 14 [Source:HGNC Symbol;Acc:HGNC:10612]	0.17599237	
ZNF75D	zinc finger protein 75D [Source:HGNC Symbol;Acc:HGNC:13145]	0.1758628	
CEACAM20	carcinoembryonic antigen related cell adhesion molecule 20 [Source:HGNC Symbol;Acc:HGNC:24879]	0.17547841	
PTRH2	peptidyl-tRNA hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:24265]	0.17544088	
GSTO1	glutathione S-transferase omega 1 [Source:HGNC Symbol;Acc:HGNC:13312]	0.17543079	
AREG	amphiregulin [Source:HGNC Symbol;Acc:HGNC:651]	0.17538278	
CTBP1	C-terminal binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2494]	0.17528924	
SYT11	synaptotagmin 11 [Source:HGNC Symbol;Acc:HGNC:19239]	0.17525241	
EHF	ETS homologous factor [Source:HGNC Symbol;Acc:HGNC:3246]	0.17524354	
TP53I3	tumor protein p53 inducible protein 3 [Source:HGNC Symbol;Acc:HGNC:19373]	0.1751508	
TMEM106A	transmembrane protein 106A [Source:HGNC Symbol;Acc:HGNC:28288]	0.17510238	
GPI	glucose-6-phosphate isomerase [Source:HGNC Symbol;Acc:HGNC:4458]	0.17485839	
UROS	uroporphyrinogen III synthase [Source:HGNC Symbol;Acc:HGNC:12592]	0.17467482	
ARHGAP30	Rho GTPase activating protein 30 [Source:HGNC Symbol;Acc:HGNC:27414]	0.17465211	
UBE2E1	ubiquitin conjugating enzyme E2 E1 [Source:HGNC Symbol;Acc:HGNC:12477]	0.17463143	
TLN2	talin 2 [Source:HGNC Symbol;Acc:HGNC:15447]	0.17456213	
EIF1B	eukaryotic translation initiation factor 1B [Source:HGNC Symbol;Acc:HGNC:30792]	0.17431286	
GFRA1	GDNF family receptor alpha 1 [Source:HGNC Symbol;Acc:HGNC:4243]	0.17415607	
APOE	apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]	0.17386219	
F11	coagulation factor XI [Source:HGNC Symbol;Acc:HGNC:3529]	0.17375441	
NMT1	N-myristoyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:7857]	0.17329502	
UBL4A	ubiquitin like 4A [Source:HGNC Symbol;Acc:HGNC:12505]	0.17318273	
CDC25A	cell division cycle 25A [Source:HGNC Symbol;Acc:HGNC:1725]	0.17301576	
WFDC1	WAP four-disulfide core domain 1 [Source:HGNC Symbol;Acc:HGNC:15466]	0.17299888	
CDH7	cadherin 7 [Source:HGNC Symbol;Acc:HGNC:1766]	0.17296055	
SBDS	SBDS ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:19440]	0.17294285	
NAB1	NGFI-A binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7626]	0.17268893	
GRB14	growth factor receptor bound protein 14 [Source:HGNC Symbol;Acc:HGNC:4565]	0.17197128	
EIF1AD	eukaryotic translation initiation factor 1A domain containing [Source:HGNC Symbol;Acc:HGNC:28147]	0.17197064	
SH3BP2	SH3 domain binding protein 2 [Source:HGNC Symbol;Acc:HGNC:10825]	0.17189014	
TXNRD1	thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437]	0.17174922	
FBP1	fructose-bisphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3606]	0.17164071	
ATOX1	antioxidant 1 copper chaperone [Source:HGNC Symbol;Acc:HGNC:798]	0.17160983	
IRAK4	interleukin 1 receptor associated kinase 4 [Source:HGNC Symbol;Acc:HGNC:17967]	0.17159662	
MATK	megakaryocyte-associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6906]	0.17152317	
TMPRSS5	transmembrane serine protease 5 [Source:HGNC Symbol;Acc:HGNC:14908]	0.17152137	
RMDN1	regulator of microtubule dynamics 1 [Source:HGNC Symbol;Acc:HGNC:24285]	0.17131855	
MADCAM1	mucosal vascular addressin cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:6765]	0.17126401	
PDYN	prodynorphin [Source:HGNC Symbol;Acc:HGNC:8820]	0.17122237	
TNFAIP3	TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]	0.17116658	
CYB5R2	cytochrome b5 reductase 2 [Source:HGNC Symbol;Acc:HGNC:24376]	0.17084017	
ANKRD46	ankyrin repeat domain 46 [Source:HGNC Symbol;Acc:HGNC:27229]	0.1708217	
IL2RG	interleukin 2 receptor subunit gamma [Source:HGNC Symbol;Acc:HGNC:6010]	0.17069015	
NRP2	neuropilin 2 [Source:HGNC Symbol;Acc:HGNC:8005]	0.17068903	
ACTN2	actinin alpha 2 [Source:HGNC Symbol;Acc:HGNC:164]	0.17063235	
RHOD	ras homolog family member D [Source:HGNC Symbol;Acc:HGNC:670]	0.17061715	
TESC	tescalcin [Source:HGNC Symbol;Acc:HGNC:26065]	0.17044204	
SMURF1	SMAD specific E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:16807]	0.17034796	
RPRD1B	regulation of nuclear pre-mRNA domain containing 1B [Source:HGNC Symbol;Acc:HGNC:16209]	0.17022432	
TBPL1	TATA-box binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11589]	0.17021896	
DAPK2	death associated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:2675]	0.17010978	
DNER	delta/notch like EGF repeat containing [Source:HGNC Symbol;Acc:HGNC:24456]	0.16996701	
CAPN3	calpain 3 [Source:HGNC Symbol;Acc:HGNC:1480]	0.16987592	
ECEL1	endothelin converting enzyme like 1 [Source:HGNC Symbol;Acc:HGNC:3147]	0.1698344	
CLEC4G	C-type lectin domain family 4 member G [Source:HGNC Symbol;Acc:HGNC:24591]	0.16982523	
PRPSAP1	phosphoribosyl pyrophosphate synthetase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9466]	0.16980344	
RPN1	ribophorin I [Source:HGNC Symbol;Acc:HGNC:10381]	0.16975197	
SORT1	sortilin 1 [Source:HGNC Symbol;Acc:HGNC:11186]	0.16975182	
ARHGEF1	Rho guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:681]	0.1695858	
PPT1	palmitoyl-protein thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:9325]	0.16957217	
NRG2	neuregulin 2 [Source:HGNC Symbol;Acc:HGNC:7998]	0.1693601	
JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]	0.16930713	
CRYZL1	crystallin zeta like 1 [Source:HGNC Symbol;Acc:HGNC:2420]	0.16926333	
PAWR	pro-apoptotic WT1 regulator [Source:HGNC Symbol;Acc:HGNC:8614]	0.16911122	
LRP2	LDL receptor related protein 2 [Source:HGNC Symbol;Acc:HGNC:6694]	0.16900074	
HBZ	hemoglobin subunit zeta [Source:HGNC Symbol;Acc:HGNC:4835]	0.16886361	
RFK	riboflavin kinase [Source:HGNC Symbol;Acc:HGNC:30324]	0.16883582	
EIF3J	eukaryotic translation initiation factor 3 subunit J [Source:HGNC Symbol;Acc:HGNC:3270]	0.16879223	
GSTK1	glutathione S-transferase kappa 1 [Source:HGNC Symbol;Acc:HGNC:16906]	0.16813447	
