"proteinId","coefficient","pValue","fdr"
"LYPLAL1",-586.101295163683,0.398197728646678,0.327602722248206
"LYSMD3",-797.646028678456,0.309247950940198,0.287796740313644
"LYSMD4",575.019990362789,0.593416116435308,0.404933307738694
"LYVE1",71.8041425291384,0.843275220354275,0.481934382278816
"LYZ",46.4001197498935,0.893277721281528,0.496767353336829
"LYZL2",771.41027211981,0.12205401816243,0.177679328014621
"LZIC",242.444665032633,0.570947907760499,0.397425848137145
"MACROD1",-932.249533111387,0.128173185670582,0.181202200355168
"MAD1L1",-550.942166160602,0.122661213776881,0.177723945838952
"MAD2L1",1525.52517188887,0.159292787458546,0.201846128628712
"MADCAM1",1248.80121204634,0.0593195332822287,0.128843697129527
"MAFG",1344.38502604348,0.00203041133668431,0.0354662676849983
"MAGEA10",163.183053193059,0.697639257136235,0.438000488431261
"MAGEA3",-748.665221438768,0.243609656098081,0.254159512838964
"MAGEA4",-230.582100264717,0.238164015169984,0.252371759209108
"MAGEA5",-869.681319018947,0.0140965072295587,0.0731340618578523
"MAGEA6",463.142068791174,0.203297585479599,0.231954374338619
"MAGEA8",355.969012742961,0.622444323331913,0.415084113144929
"MAGEB10",-58.1878728351147,0.933040746123289,0.505122951065091
"MAGI2",804.460890192042,0.124566064714076,0.178588891100555
"MAGOHB",-13.7569141437116,0.958950520924428,0.51134167106304
"MAMDC2",1697.1827050822,0.0455067263417046,0.115387504668719
"MAN1A2",106.65904716185,0.85427867740273,0.485102458427288
"MAN1B1",-689.311654949304,0.451042575878251,0.350625636107691
"MAN1C1",72.7556883242659,0.894970507018343,0.497159257445294
"MAN2B2",-901.496264903574,0.101854056323831,0.162201128079401
"MANBA",-41.7599018578484,0.910704069184514,0.501178635870145
"MANEA",311.451282351714,0.467013577835989,0.357147446809824
"MANF",349.76756674157,0.0194504923183177,0.0826128295622365
"MANSC1",-15.4625898506922,0.974676398834807,0.515396128983868
"MANSC4",-796.325627480583,0.113229363337615,0.171919630553341
"MAP1LC3A",531.023482828193,0.0294329795767044,0.0949654040816254
"MAP1LC3B",530.521748041676,0.0555670960751535,0.125011962059828
"MAP2K1",1254.171273562,0.0152982406859993,0.0749745672801136
"MAP2K2",793.069271772418,0.0437085953496252,0.113501213461151
"MAP2K3",812.907617346572,0.0886013293299626,0.152478252918348
"MAP2K4",-724.986754836161,0.0019424640167156,0.0348337677113167
"MAP2K6",-153.003932797236,0.834924099339125,0.480530056693043
"MAP3K3",636.845339163234,0.182616554535983,0.219274792249274
"MAP3K7TAB1",1390.97875988084,0.00234087550138004,0.0367129611364476
"MAP4K1",397.61164742313,0.354757172839827,0.309040372171359
"MAP4K3",-151.67138226531,0.833375379729286,0.480291810284212
"MAPK1",542.542868743181,0.0192413832961793,0.0826128295622365
"MAPK10",374.614617567547,0.0138225711273172,0.072626394044052
"MAPK11",-89.4286803650217,0.750938535160894,0.45648850319503
"MAPK12",457.105786591376,0.520994432854825,0.379434016854547
"MAPK13",8.16285920619278,0.988857628479949,0.519310758338792
"MAPK14",526.610484018736,0.0259323645140974,0.0915456538807409
"MAPK3",457.148912714767,0.0588612978586058,0.128566102779168
"MAPK8",188.204361669824,0.546243140587977,0.389455586680843
"MAPK9",913.895702226529,0.00710994299773001,0.0546289418923754
"MAPKAPK2",453.394326791668,0.0484287056345753,0.119255376172097
"MAPKAPK3",470.222862554968,0.0587322362224689,0.128566102779168
"MAPKAPK5",-61.6868858955385,0.85787416317766,0.486083305343413
"MAPRE1",366.318374446832,0.063692688481289,0.131570740286801
"MAPRE2",241.609940947402,0.0955880313452529,0.159127737055486
"MAPRE3",-302.873605594494,0.439912904126153,0.346046561791432
"MAPT",-8.06514953301099,0.9879449273311,0.519310758338792
"MARCKSL1",92.4952567361103,0.841258922043152,0.481693717898431
"MARCO",240.137303875043,0.703684385578838,0.439531493252184
"MARK3",1577.14234858393,0.00746058166893656,0.0553876114704302
"MASP1",-404.429798580763,0.509320908421905,0.374619927321154
"MAT2B",1534.24960730541,0.0152575024825536,0.0749745672801136
"MATK",146.515035149459,0.668189243636313,0.428965019993356
"MATN2",-326.322009026951,0.544233603448582,0.388759473492951
"MATN3",-52.390637017642,0.88793637026709,0.49517690489229
"MATN4",-1088.38688714255,0.0857664238110358,0.149640726004585
"MAX",313.037668064511,0.0653417209042254,0.13308859667437
"MAZ",823.436972402536,0.220199079173932,0.242191856237904
"MB",143.402296292592,0.622046673560021,0.415084113144929
"MBD1",457.4665885545,0.14725672888617,0.194003311224151
"MBD4",492.510968357567,0.294211223848663,0.279712338332321
"MBL2",-37.2983480602975,0.85307711926639,0.484877287437358
"MBTPS1",-482.12375112827,0.438066068185706,0.345362241615187
"MCCD1",-1152.71170920391,0.024299666778694,0.0888439931842561
"MCEE",180.614711476944,0.453175134616259,0.351308231614398
"MCEMP1",380.321121539266,0.426126847531282,0.339518935977529
"MCF2L",441.081384280472,0.377238696587971,0.318195733122958
"MCL1",2921.75880121415,0.00332895342756008,0.041818461259756
"MCM6",-1421.42264881302,0.15382765608362,0.198478000064281
"MCTS1",-26.6389421345196,0.946207180980758,0.508270124115434
"MDGA1",-541.514499290047,0.0975135232063247,0.159725958232577
"MDGA2",-741.640300115683,0.00459863962569056,0.0457042498849105
"MDH1",530.281754636991,0.0968524025548096,0.159725958232577
"MDH2",283.14682209982,0.385367156143532,0.321644815688727
"MDK",252.220473675765,0.0425286059800393,0.112522870405352
"MDM1",590.28384607801,0.249048719404061,0.257124129452922
"MDM2",450.894763286293,0.650811849718232,0.424930110715746
"MDM4",-543.129023907921,0.0818481257904234,0.146989420235711
"MECP2",-699.772212982521,0.265178758322205,0.264137808255331
"MED1",287.829200073427,0.431440009345568,0.341850962107438
"MED4",-12.179012529166,0.987961033726219,0.519310758338792
"MEF2C",-104.369110556703,0.883733636880833,0.493635586124774
"MEGF10",-291.607462151746,0.489898600496191,0.366826996879938
"MELT",-686.554201434398,0.146803776536972,0.193862673122596
"MEMO1",646.20295247481,0.0642610448812912,0.132193076801068
"MENT",-359.195583323833,0.271187855817415,0.266950979883338
"MEOX2",157.235825223494,0.761787829588445,0.459248158960484
"MEPE",-330.928436471478,0.503657422262555,0.372508217061394
"MESDC2",436.723235858918,0.0381443398682342,0.107147181221281
"MET",-363.937094460231,0.442025714250021,0.347267822666034
"METAP1",412.839703254492,0.087316933802922,0.151320171451076
"METAP2",656.411290146347,0.0109474767413592,0.0658852741762824
"METTL1",-1228.18939292587,0.193365081683824,0.226048973567737
"METTL24",-1203.90293554896,0.0598944167634592,0.128843697129527
"MFAP1",-327.149738662847,0.475544689256668,0.360994255710384
"MFAP2",91.9689360784769,0.842758364199881,0.481772538401188
"MFAP3L",-44.1852381034591,0.949607704240706,0.508850443708139
"MFAP4",355.302465687972,0.229823877217616,0.247829621866871
"MFAP5",126.180530695015,0.786041495342412,0.468392677963172
"MFGE8",-406.356395827075,0.157216665932997,0.200312673914977
"MFN1",-404.261528188967,0.452639316052687,0.351146340078384
"MFNG",-447.313776660189,0.139013506288698,0.188583354374271
"MFRP",919.09477418031,0.0248142443153897,0.0899097739122726
"MGA",964.008880649124,0.377410591231731,0.318195733122958
"MGAT1",-85.7222013093534,0.741097280257585,0.453846051079211
"MGAT2",-272.778086391789,0.71627170404677,0.444811518185529
"MGAT4A",-991.030619836232,0.112999591435294,0.171919630553341
"MGAT4B",-99.5890653871757,0.816748647113903,0.476394550520695
"MGAT4C",-173.959716850095,0.594329447310702,0.405179234115821
"MGP",892.590009784738,0.0692832541734449,0.137330065033546
"MIA",-1210.12655643944,0.012537470195028,0.0691019221556028
"MICA",-410.068576055396,0.280228489274551,0.271849402177413
"MICALL2",-3415.96978765137,0.000835722965633954,0.0256354945668065
"MICB",-64.8134198803494,0.84206716114476,0.481693717898431
"MID2",-1565.99777089565,0.0328463601099974,0.100975944695984
"MIF",97.1213165896467,0.712142155588661,0.443002102348741
"MILR1",611.502219554103,0.237403727038675,0.251717399512887
"MINOS1",-58.1147494848064,0.734283846943707,0.451170625678445
"MINPP1",-409.894989568168,0.573487465387767,0.398333771845789
"MIOX",-64.3678805983117,0.872145701057632,0.49016036716795
"MLEC",397.2679367283,0.0740572573517432,0.140330154297889
"MLF1",-1580.49956865104,0.10050719814741,0.161841672947834
"MLL2",1711.38089028575,0.110572537770494,0.171005414646135
"MLN",734.902704612452,0.00638891539042869,0.051669262849876
"MLYCD",1115.75048338697,0.00578680182918025,0.049552699959056
"MMAB",349.065390337881,0.0672028495238162,0.135100261855194
"MMEL1",922.521482631087,0.0715644233934185,0.138469201359681
"MMGT1",-3932.53331266758,0.0114077158129715,0.0669850188820581
"MMP1",365.821900366732,0.0401332918164122,0.109381906765331
"MMP10",-643.631029729798,0.169033171599532,0.209364484331704
"MMP12",-739.225311098838,0.0050092511964542,0.0474961993398185
"MMP13",-307.690533028052,0.442092515237193,0.347267822666034
"MMP14",269.343710961728,0.497679841219581,0.370078016326217
"MMP16",903.842311997258,0.104761830148125,0.165308350194406
"MMP17",335.572252673757,0.341226692490977,0.302688505624519
"MMP19",944.313827269673,0.00509644999787551,0.0475935882552052
"MMP2",-372.23788976922,0.35008744822248,0.3069129937702
"MMP20",-730.926177544195,0.187714645240557,0.222694970281696
"MMP3",-524.522736295546,0.279445133656338,0.27144938787634
"MMP7",295.193615358864,0.239379005258616,0.252871957241571
"MMP8",268.267384038393,0.421112468357068,0.33726104103403
"MMP9",394.052389981402,0.0821685477986906,0.14707384732185
"MMRN2",94.0846125070272,0.846161534582634,0.482491986635095
"MNX1",190.439092528446,0.828457938595828,0.479054376534972
"MOB1A",636.549060901408,0.06363856959895,0.131568769952247
"MOBKL1A",347.302089403843,0.0351123849120309,0.103444546034938
"MOBKL3",568.901134612273,0.367922970433816,0.315434614452885
"MOCS3",-1433.42280318351,0.0232409649185069,0.0880151925603707
"MOG",-359.212081909764,0.523177543722194,0.38035234531676
"MORF4L1",-222.820613552847,0.473937723805644,0.360263379068704
"MPDZ",-80.6382127109455,0.869768827438735,0.489301370155103
"MPG",512.669612095713,0.197285766194096,0.228570963963172
"MPL",-975.650468602518,0.052783358270665,0.123157271201885
"MPO",462.735837789196,0.122443232364231,0.177715331213584
"MPP6",449.355645572405,0.253637541953797,0.259035361936194
"MPP7",235.116028699157,0.62333605412117,0.415231206022952
"MPPED2",224.798316632392,0.811578227644128,0.474806412444077
"MPST",-2031.16654189267,0.00363219486351628,0.0423979940448471
"MPZ",-314.252681544389,0.526166397946656,0.381516545292218
"MPZL1",-205.262738893915,0.406483240019523,0.331246932539187
"MPZL2",-1494.34964292685,0.00717158288731225,0.0546289418923754
"MRAP",358.956684918015,0.663512055894687,0.428163858415073
"MRAP2",1038.54265232243,0.019495473564906,0.0826128295622365
"MRAS",707.334994382623,0.402651539705387,0.329623200856961
"MRC1",705.650524245276,0.117682403890983,0.175124068111732
"MRC2",-1017.00694200648,0.00330534953205841,0.0417407395415649
"MRE11A",746.055779524196,0.345623292131038,0.304601792389675
"MREG",-123.182037143772,0.872286091091538,0.49016036716795
"MRPL14",316.561624860302,0.115472575604707,0.173790284718681
"MRPL2",-9.75969928172937,0.97505845963909,0.515488010728213
"MRPL21",380.467020142107,0.442989926482464,0.34771029550498
"MRPL32",-361.327164850577,0.55266404732379,0.391663890467449
"MRPL33",-98.7788132323459,0.624237652794308,0.415418457491061
"MRPL34",-205.297357791864,0.726675258214967,0.448235247363671
"MRPL52",-192.284425812678,0.771606047029632,0.462338439056966
"MRPL55",241.454896119129,0.160132635848756,0.202426215758063
"MRRF",717.655328654532,0.264678284518537,0.263948888064562
"MRVI1",537.654134105362,0.00995123871617849,0.0629835220014557
"MSH2",-709.498231816189,0.297443984973723,0.280950917658515
"MSLN",558.335223723692,0.253916840427024,0.259035361936194
"MSMB",-237.109413516724,0.279064797765223,0.271252164600136
"MSMP",-712.129760641815,0.00549692642718271,0.0494821936750688
"MSN",385.28839752857,0.419001101545247,0.336948822623915
"MSR1",332.85309709815,0.304155814738843,0.28446761989992
"MSRA",-311.968307084081,0.739670875538978,0.453414815023311
"MSRB2",-595.066899842546,0.50482368820032,0.372924978855745
"MSRB3",173.19948871857,0.736100073464077,0.451796532088721
"MST1",115.119837901703,0.670880651542894,0.429558506727351
"MST1R",-911.560603558219,0.058312864282138,0.128388054613761
"MSTN",-485.832926482255,0.207120185456083,0.233800925904564
"MTAP",-438.346645646746,0.318441673136328,0.291390090912767
"MTCP1",-519.413749101849,0.193676227228054,0.226189226396604
"MTFR1",-406.601769366642,0.486244907711681,0.3654179617179
"MTHFD1",352.674736446387,0.113253139574956,0.171919630553341
"MTHFD2",314.824842672569,0.0523012776209082,0.122888637807979
"MTHFS",300.538075606161,0.115522037906177,0.173790284718681
"MTHFSD",895.036080505183,0.00205672777421047,0.0354662676849983
"MTIF3",309.077206926914,0.0403828977455371,0.109605208215546
"MTMR1",-1569.26063009424,0.0790484993179258,0.144160753349749
"MTMR6",-130.299920135745,0.795454234579642,0.471370222300549
"MTPAP",-765.158102187538,0.312731273628941,0.289448182127896
"MTRF1L",578.615555856003,0.0845497486584201,0.148528698847271
"MTX2",1824.59560187315,0.0626035645161717,0.130916178042444
"MUC1",130.904589525603,0.759298215938382,0.458641100544051
"MUC16",-395.134341719975,0.114681720179509,0.173052112771207
"MUCL1",-1365.65101368894,0.00373074679480544,0.0423979940448471
"MUL1",-43.0219766694841,0.831997534984303,0.479764345328915
"MUSK",-27.9329955166526,0.923797845870325,0.503624771497006
"MUTED",-65.9430193496679,0.94138763712105,0.507041065143712
"MUTYH",228.759768441866,0.515913681544277,0.376842779894689
"MVD",113.524400851178,0.693814871951088,0.437675112439538
"MVK",375.935361539041,0.46598628686533,0.35680287051785
"MX1",253.511952638293,0.0120845431535807,0.0682170587384492
"MXI1",55.5235232314956,0.788219584741189,0.469351530082978
"MXRA7",-482.625524766441,0.371745567254216,0.316466192722507
"MXRA8",-1585.43934819814,0.00026615622198649,0.0182961906828806
"MYB",-395.237918088433,0.50638015566133,0.373517289014294
"MYBPC1",347.260731016288,0.300932201740595,0.282842299182185
"MYC",438.033099689718,0.562389617029793,0.395723171559719
"MYCBP",325.376404445978,0.153927315176179,0.1985030915839
"MYCT1",2133.2410458934,0.0121997669675121,0.0682170587384492
"MYDGF",1159.17360177179,0.137943513307185,0.188029646354247
"MYL12A",79.728887775698,0.763953664517668,0.459546313456897
"MYL12B",153.169895460264,0.451155171745392,0.350625636107691
"MYL3",621.826985238411,0.00184649104488488,0.0342116432498316
"MYL5",-1024.24377236333,0.106625415703832,0.166794149662849
"MYL6B",166.942458924518,0.689370110525982,0.436317113495324
"MYL7",402.512241538037,0.465007698965573,0.35656095789068
"MYNN",-1229.95633102463,0.12965947405348,0.182002979916832
"MYO6",1068.45916951363,0.0110233527659087,0.0658930970051843
"MYOC",-341.349111936582,0.307218900751291,0.286574297390021
"MYOM2",422.404217499387,0.0907190456754639,0.154700716682593
"MYOM3",-185.572605770855,0.705438524822581,0.440181271560692
"MYRF",-248.342034944641,0.684339418203292,0.434876587547525
"MYSM1",623.936565477363,0.590275286861562,0.403993771060573
"MYZAP",-244.080064813141,0.494611855273497,0.368460934267231
"MZF1",-607.137405359392,0.152053291316686,0.197216846552007
"N6AMT1",280.320965325465,0.414133400384363,0.33481390340617
"NAA10",513.660468889953,0.111476192526231,0.171162175967122
"NAAA",-82.3171440623148,0.65357169050514,0.4257459195547
"NAALAD2",-467.047456532816,0.10700281779442,0.166913757200542
"NAALADL1",-570.011735359309,0.435315693894022,0.34385115305691
"NAB1",660.40522645491,0.169833662281315,0.209914751489127
"NAB2",1594.6922188106,0.00844856596975015,0.0585654303410977
"NACA",392.331536497275,0.0434834585717505,0.113501213461151
"NADK",775.638745954289,0.000591772361371252,0.0235868116222981
"NAE1",464.495738841564,0.568126149658061,0.39693809213079
"NAGK",787.097689901897,0.0804042971546259,0.145345760025447
"NAGLU",-586.762028759942,0.0239220924942799,0.0888439931842561
"NAGPA",-937.611163976048,0.0115850684221688,0.0671424653125402
"NAGS",-568.790874136452,0.254082235879316,0.259035361936194
"NAIF1",-78.6540702875599,0.784539587413966,0.467835659234394
"NAMPT",-291.834197728176,0.238224836808593,0.252371759209108
"NANOG",-225.460928435642,0.564592984496898,0.396003877802131
"NANP",831.516563333361,0.0900949459523895,0.154297588076851
"NANS",722.280683012639,0.0328250350830495,0.100975944695984
"NAP1L1",503.309025859334,0.0581931677165303,0.128352903358932
"NAP1L2",1290.60417454841,0.0631177209244491,0.13100594594146
"NAP1L4",344.274340626861,0.0518405231139132,0.122460760752755
"NAPA",394.388581031256,0.0375448879320678,0.106186502052876
"NAPB",1767.88648097932,0.124345716418163,0.178588891100555
"NAPG",477.971645960702,0.0518420224575585,0.122460760752755
"NAT1",-651.857379465726,0.476281671094133,0.361313041184891
"NAT14",-87.2109350022593,0.924880017037452,0.503624771497006
"NATD1",-689.043476896677,0.200865397795882,0.230559450315755
"NBL1",-17.4521789338305,0.962810389536771,0.511720075692256
"NBR1",2029.11974981041,0.0100708408667315,0.0630581150031658
"NCALD",966.240493737199,0.0475884171165637,0.118479013805643
"NCAM1",-1137.33874151248,0.028773227265998,0.0942531727096463
"NCAM2",-561.987041635146,0.120139186610104,0.176658825796567
"NCAN",-566.817443400682,0.0647756631495048,0.132310439730223
"NCF1",86.8588642481553,0.719201079410693,0.445959571146125
"NCF2",-49.661859136355,0.769956972753691,0.461810484048972
"NCF4",-401.532218854046,0.264725061922225,0.263948888064562
"NCK1",767.486281664405,0.128081524270585,0.181202200355168
"NCK2",395.510149845227,0.0969019849030721,0.159725958232577
"NCL",76.4827134686512,0.844804256946945,0.482051264956793
"NCMAP",179.956176785652,0.569708697340233,0.397087536282799
"NCOA2",-373.108076071659,0.122745107950755,0.177741436112235
"NCR1",-712.295902379588,0.173282861784443,0.212569620631227
"NCR2",67.7943176863459,0.913319968253066,0.501489622235647
"NCR3",-1391.00707983947,0.144832956811504,0.192596140230681
"NCR3LG1",-71.3521092103537,0.853035095768723,0.484877287437358
"NDC80",718.909260523857,0.410663968833858,0.333206385917279
"NDE1",-1231.58924821112,0.254472759531605,0.259035361936194
"NDNF",-591.866267648082,0.392792338504023,0.325536552720094
"NDRG1",-220.47412258708,0.620701364952549,0.414877393266624
"NDRG3",304.832180934162,0.203492430106025,0.231961009476073
"NDRG4",-105.200515865715,0.863585800558001,0.487705032146
"NDST1",-1179.00744354357,0.0535088290794453,0.123416816886997
"NDUFA5",811.731713624838,0.281703751282344,0.272499720882306
"NDUFB11",680.73635820655,0.212780307945559,0.237408599821838
"NDUFB4",-1381.86467113133,0.000635173081636099,0.0238163226055947
"NDUFB8",-163.225491953977,0.567369096158583,0.396595528692911
"NDUFS4",263.828230895779,0.238450255491642,0.252390255774591
"NDUFV2",472.942730622071,0.130875299747037,0.18308653766486
"NEDD9",-610.24650934021,0.4097278184828,0.33266494896718
"NEFH",7.77255124839593,0.989214201416257,0.519310758338792
"NEFL",861.220727885573,0.00354211766436767,0.0423979940448471
"NEGR1",-1629.53886459556,0.00758543462120612,0.0556820301061746
"NEK7",169.150600217486,0.311080338999437,0.288653018431719
"NELL1",-212.555397344772,0.558930865221503,0.394073899751135
"NELL2",-773.237627876034,0.185538467637364,0.220854387555502
"NENF",-479.671217708628,0.29283181748152,0.278782358563006
"NEO1",-1044.39485681179,0.0193427579799528,0.0826128295622365
"NET1",-392.04903276546,0.503180645214996,0.372266847016038
"NETO1",222.675579765701,0.632245777793494,0.419129061981177
"NETO2",-514.940623346168,0.161973583589261,0.203675556739248
"NEU1",-475.494629252496,0.315723507162795,0.290456562886653
"NEURL1",-3395.05533091664,0.000689285857114668,0.0247216146366777
"NEURL4",858.894093105972,0.364455758327706,0.31392219804436
"NFASC",-1164.61366404476,0.0281461788543861,0.0929959811410201
"NFATC1",-4.13001865003295,0.988390522785566,0.519310758338792
"NFATC4",-1326.97249755418,0.0922194316941554,0.156163252356139
"NFE2L1",1239.61204648938,0.00429342904955324,0.0446430531808036
"NFKB1",638.056248397723,0.0111137709468189,0.0661141877207441
"NFKBIA",-5.77259726313831,0.985731416717246,0.519023827274413
"NFKBIB",-181.432334062983,0.585948590080019,0.402633306972907
"NFKBID",-638.912385943414,0.124701484459859,0.178588891100555
"NFU1",698.23214830152,0.0377970289050171,0.106534360256086
"NGF",-128.43767679177,0.640391369474892,0.421599124165152
"NGFR",-456.105881398317,0.131940829321707,0.184042472773131
"NGRN",-1542.26008841088,0.0318246997908181,0.0995667628556628
"NHEJ1",-206.874439282133,0.622942632700657,0.415186015227394
"NHLRC3",-836.582875168991,0.156639060153159,0.19991658061235
"NHP2L1",80.82427207534,0.86383319928352,0.487705032146
"NID1",1142.86201845817,0.00758165074952387,0.0556820301061746
"NID2",748.163191171339,0.0495614967421104,0.12001072877833
"NIP7",284.488088070372,0.311399605849281,0.288840965930434
"NIPAL4",-2000.38816982376,0.0259749298989037,0.0915456538807409
"NISCH",761.367704013147,0.331451079254791,0.298055790347335
"NIT2",383.367905138333,0.0334548122428447,0.101603895191279
"NLGN1",26.1451777520104,0.963955360695101,0.511914103968988
"NLGN2",-427.053085684881,0.57547868669959,0.398374566197945
"NLGN3",-942.253532941825,0.134535215338381,0.185939640763416
"NLGN4X",-459.150463715709,0.402181002216135,0.329565061704925
"NLRP1",-777.49545340358,0.071229128409918,0.138006747667962
"NLRP10",59.7352724521813,0.934344329238568,0.505187501071103
"NLRP4",-125.590573493952,0.898270002968436,0.498423595413634
"NMB",-976.98104600142,0.130814573340969,0.18308653766486
"NME1",1103.96306340966,0.00589086495660137,0.0499679812964905
"NME2",397.114704008028,0.0498177525599757,0.12043125978698
"NME4",296.839036691712,0.127453124582833,0.180855017377325
"NMES1",369.095598025003,0.380028853832007,0.319211867951584
"NMI",759.493782288889,0.00605393227049409,0.0500187990039213
"NMNAT1",-664.535711434257,0.304956803436453,0.284786244237231
"NMRAL1",266.394684032149,0.375569356135408,0.317536740580828
"NMS",-664.829086500671,0.0481053248237732,0.119130368504276
"NMT1",514.137614551236,0.0277126854550175,0.0925522454600054
"NMT2",458.059240938565,0.0146089417135837,0.0739770101908516
"NMU",-175.379959187277,0.761214680836482,0.459126324216949
"NNAT",-236.813507054967,0.498556588714659,0.370173820980714
"NNMT",657.437994978213,0.000301054526302672,0.0186256623281639
"NODAL",-745.992461553923,0.270546313617861,0.266425437458642
"NOG",539.636151766502,0.0954999094986825,0.159127737055486
"NOP16",-209.148947538134,0.677663027748893,0.432223744684308
"NOTCH1",-1361.99716992969,0.0335015042961007,0.101603895191279
"NOTCH2",-738.38676109405,0.238440836648731,0.252390255774591
"NOTCH3",-891.692828846272,0.0330029413658361,0.101080607277748
"NOTUM",-546.430998924954,0.0203418499037998,0.0843223438315975
"NOV",-934.095666902463,0.205789221675425,0.233289635355744
"NOVA1",-116.501826583674,0.754199419868501,0.457459431902824
"NPDC1",159.950811060067,0.668287084170808,0.428965019993356
"NPFF",34.8789397610919,0.953155840645636,0.510010047164694
"NPIPB3",-1664.61126285606,0.0297280067906791,0.0952960822495285
"NPL",39.7474511683531,0.915712779144011,0.502227608529014
"NPLOC4",325.843779970548,0.0693920953981761,0.137330065033546
"NPM1",-614.859841809302,0.610593109199236,0.411057854826112
"NPNT",518.531799806974,0.383205046672485,0.320380492217698
"NPPA",550.079348179021,0.224055722786526,0.244801677846865
"NPPB",181.46399842477,0.475426032879487,0.360994255710384
"NPS",-452.856487640004,0.278053136332755,0.270934008924315
"NPTN",-993.894934192719,0.00939212342204248,0.0615932116653477
"NPTX1",-867.104642455948,0.0977847968685467,0.159725958232577
"NPTX2",-400.358347938825,0.491245347410097,0.367275016263646
"NPTXR",-659.010788124651,0.0134461706791759,0.0718777779167935
"NPW",-212.215358553388,0.295958284853337,0.280403793391558
"NQO1",-64.1512964598816,0.772331804363883,0.462338439056966
"NQO2",-644.580236107116,0.122330965738427,0.177693517443427
"NR1D1",99.2422853592306,0.863917949728902,0.487705032146
"NR1D2",-828.338725611766,0.265611306760973,0.264137808255331
"NR1H2",-884.620681559325,0.208601580888788,0.234209730670111
"NR1H4",-722.082871573863,0.422035264252751,0.337743447515175
"NR3C2",294.011580948473,0.247140896520976,0.255879158540074
"NR4A1",2241.2394521738,0.0824684608985849,0.14719814854324
"NR5A2",213.844911022112,0.779539983040661,0.46563971783925
"NRAC",-38.7976549969585,0.941460480632215,0.507041065143712
"NRAS",637.904189311297,0.151694266045522,0.196854355115595
"NRBP1",-493.626266758216,0.537071870718612,0.385790690559304
"NRCAM",-823.373152255935,0.00359642293501129,0.0423979940448471
"NRG1",608.240426832941,0.150126039850667,0.195949541203988
"NRG2",232.051201017468,0.691921183209477,0.436926029966922
"NRG3",-419.48948173786,0.241211478708917,0.253474114754833
"NRG4",762.4057590538,0.575494389852713,0.398374566197945
"NRGN",-393.36267784692,0.373682661622277,0.317252544395136
"NRIP3",-506.72198290905,0.158192855639834,0.201173413611417
"NRK1",-5.17698241877727,0.991278445453811,0.520013731280788
"NRP1",478.016215782318,0.374364566590769,0.317252544395136
"NRP2",335.586068241726,0.595243042625286,0.405466973568313
"NRSN1",750.714176978703,0.112564838742459,0.171584406363199
"NRXN1",-440.09931196673,0.0956232398167735,0.159127737055486
"NRXN2",-172.042708100369,0.696837055718014,0.438000488431261
"NRXN3",-287.451034077104,0.402604598876445,0.329623200856961
"NSDHL",-814.294365369113,0.0957076301698443,0.159127737055486
"NSF",313.998856378486,0.281845501764092,0.272499720882306
"NSFL1C",525.866314966499,0.0404050686927095,0.109605208215546
"NT5C",-72.993613115337,0.829625255816936,0.479451780138118
"NT5C2",481.569669799574,0.141426327663257,0.189799866716911
"NT5C3A",280.342306068001,0.152710054995239,0.19765431551001
"NT5C3L",-34.3881434929048,0.923348457080165,0.503624771497006
"NT5DC3",236.999361095045,0.331078460232088,0.298044258136412
"NT5E",-396.493949303078,0.224508685530259,0.244972115318276
"NT5M",343.029173658185,0.0533021707234074,0.123416816886997
"NTF3",-1974.20705253626,0.0154936705592447,0.0753726553757995
"NTF4",-325.124487052464,0.17589162040426,0.213904316884468
"NTM",-980.268788251263,0.00357031798385978,0.0423979940448471
"NTMT1",-879.314532330723,0.229714651652495,0.247829621866871
"NTN1",495.773260290533,0.0373079904420977,0.106074937430348
"NTN4",553.27078061274,0.312929063692989,0.289500067762055
"NTNG1",-902.048697704783,0.169713877450081,0.209892452757125
"NTRK1",1209.56466885012,0.168819118171607,0.20932448513746
"NTRK2",-684.717193113033,0.0273652648727763,0.0923988801170664
"NTRK3",-1020.3665013161,0.0627410022043956,0.130916178042444
"NTS",-76.9158268370475,0.707358867387944,0.44093629725163
"NUCB1",895.489512264866,0.08311754492281,0.147526285052152
"NUDC",695.061456707233,0.00737064716322494,0.054940687982963
"NUDCD3",1006.54702443592,0.0710821406341124,0.137939920869518
"NUDT1",-534.698325289036,0.430313537459774,0.341535186680318
"NUDT12",80.0040687242769,0.896590175035837,0.497714698766233
"NUDT16L1",928.298117630238,0.0204765071856241,0.0844561311829646
"NUDT2",465.905395993873,0.0160640547913669,0.0773425725111017
"NUDT3",304.94623440737,0.327797212878454,0.296385542087345
"NUDT5",1032.12017863064,0.0801131915623618,0.145243911967307
"NUDT9",864.697771883332,0.0197502203299109,0.0830143614553076
"NUP210L",-314.174315972889,0.221838984366013,0.243023456071261
"NUP98",479.113332037841,0.255067452939269,0.259166667384429
"NUTF2",221.842327576686,0.530981819186333,0.383395511937428
"NXF1",407.914968598559,0.444634001760579,0.348152125551487
"NXPH1",296.615506011543,0.319127213438887,0.291636404582762
"NXPH2",-429.787393730889,0.117250169109775,0.174796183139807
"NXPH3",-1153.66192887049,0.0976232744325141,0.159725958232577
"NXT1",1005.36210354409,0.0135305022991408,0.0719179851084993
"NXT2",-671.761353291588,0.334638726763408,0.299074784733843
